,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Name,all_defensive
129,1998-99,22.0,SEA,NBA,C,23.0,313.0,11.3,0.445,0.024,0.32,9.8,17.9,13.8,6.9,1.7,5.5,18.3,25.3,-0.5,0.3,-0.1,-0.022000000000000002,-6.0,-0.2,-6.2,-0.3,Vladimir Stepania,0
130,1998-99,24.0,HOU,NBA,PG,34.0,441.0,6.6,0.445,0.38,0.062,0.9,7.2,4.2,19.0,1.5,0.6,19.0,17.4,-0.3,0.2,-0.1,-0.006999999999999999,-4.6,-0.9,-5.5,-0.4,Bryce Drew,0
131,1998-99,21.0,SEA,NBA,C,26.0,331.0,21.1,,,,9.3,18.3,13.8,2.2,1.8,4.5,9.6,14.3,1.1,0.3,1.4,0.201,2.0,0.5,2.5,0.4,Jelani McCoy,0
132,1998-99,22.0,CHH,NBA,C,38.0,469.0,21.2,0.6509999999999999,0.013999999999999999,0.7390000000000001,9.2,19.8,14.7,9.0,1.0,2.8,14.9,21.7,1.6,0.5,2.1,0.22,1.6,0.0,1.6,0.4,Brad Miller,0
133,1998-99,19.0,CHH,NBA,SG,46.0,557.0,12.9,0.462,0.06,0.295,8.9,8.9,8.9,19.2,2.9,0.9,19.3,23.8,-0.4,0.5,0.2,0.015,-1.6,-0.5,-2.1,0.0,Ricky Davis,0
134,1998-99,22.0,VAN,NBA,SF,30.0,331.0,9.0,0.419,0.052000000000000005,0.469,7.0,9.8,8.4,11.7,1.5,0.9,13.5,18.6,-0.2,0.0,-0.2,-0.025,-2.9,-1.9,-4.8,-0.2,J.R. Henderson,0
135,1998-99,20.0,CHI,NBA,PG,31.0,320.0,8.3,0.43799999999999994,0.12,0.342,5.3,9.7,7.4,6.3,1.9,1.9,13.5,22.9,-0.4,0.3,-0.2,-0.023,-5.1,-0.9,-6.0,-0.3,Corey Benjamin,0
136,1998-99,23.0,ATL,NBA,SF,34.0,348.0,11.3,0.44299999999999995,0.061,0.276,4.1,12.7,8.4,8.8,0.3,0.2,11.2,27.8,-0.1,0.4,0.3,0.035,-2.8,-2.0,-4.8,-0.2,Roshown McLeod,0
137,1998-99,22.0,TOT,NBA,PG,22.0,221.0,7.2,0.405,0.228,0.038,4.0,5.6,4.7,28.4,1.5,0.0,19.9,21.5,-0.4,0.1,-0.3,-0.07,-4.0,-2.4,-6.5,-0.3,Earl Boykins,0
138,1998-99,23.0,PHO,NBA,SG,27.0,249.0,11.3,0.425,0.057999999999999996,0.151,11.0,14.3,12.6,8.6,1.9,0.6,10.7,19.0,0.0,0.2,0.2,0.040999999999999995,-2.6,-1.6,-4.2,-0.1,Toby Bailey,0
139,1998-99,23.0,BOS,NBA,PG,24.0,205.0,6.5,0.426,0.451,0.392,1.6,10.2,5.8,13.0,1.3,0.4,16.7,15.6,-0.1,0.1,0.0,0.002,-4.0,-0.9,-4.9,-0.2,Marlon Garnett,0
140,1998-99,23.0,MIN,NBA,PF,35.0,284.0,14.5,0.505,0.052000000000000005,0.371,11.0,14.9,12.8,8.6,3.5,1.9,16.3,20.9,0.2,0.5,0.7,0.114,-3.3,1.4,-1.9,0.0,Andrae Patterson,0
141,1998-99,23.0,PHO,NBA,SG,33.0,236.0,7.3,0.42,0.11199999999999999,0.157,2.4,8.5,5.4,21.7,1.1,0.3,18.8,22.9,-0.4,0.1,-0.3,-0.06,-4.4,-2.4,-6.7,-0.3,Gerald Brown,0
142,1998-99,23.0,LAL,NBA,SF,24.0,144.0,14.3,0.503,0.11800000000000001,0.608,14.1,10.3,12.2,2.2,1.8,1.5,15.7,24.0,0.1,0.1,0.2,0.07,-1.5,-2.5,-4.1,-0.1,Ruben Patterson,0
143,1998-99,21.0,PHI,NBA,C,26.0,121.0,10.0,0.41,0.0,0.5,17.0,18.6,17.8,3.0,2.2,2.6,19.0,23.7,-0.2,0.2,0.0,0.013000000000000001,-5.8,-1.7,-7.5,-0.2,Nazr Mohammed,0
144,1997-98,21.0,SAS,NBA,PF,82.0,3204.0,22.6,0.5770000000000001,0.008,0.375,10.5,23.8,17.6,13.7,0.9,4.5,15.7,26.0,5.6,7.2,12.8,0.192,2.5,2.1,4.6,5.4,Tim Duncan,1
145,1997-98,22.0,NJN,NBA,PF,62.0,2325.0,15.7,0.516,0.214,0.29100000000000004,6.6,14.1,10.1,7.9,1.5,0.8,12.2,25.2,3.2,1.6,4.8,0.098,0.7,-1.6,-0.8,0.7,Keith Van Horn,0
146,1997-98,21.0,BOS,NBA,SG,80.0,2662.0,14.1,0.491,0.024,0.196,4.4,8.3,6.2,11.6,2.4,0.5,9.6,22.3,2.2,1.9,4.0,0.073,-0.7,-0.7,-1.4,0.4,Ron Mercer,0
147,1997-98,22.0,CLE,NBA,PG,80.0,2483.0,17.1,0.515,0.012,0.424,3.4,9.1,6.3,43.7,4.2,0.6,21.6,16.7,3.5,4.9,8.4,0.163,0.5,3.1,3.6,3.5,Brevin Knight,0
148,1986-87,21.0,TOT,NBA,PF,8.0,16.0,15.3,0.59,0.0,0.375,20.5,34.9,27.5,0.0,0.0,0.0,30.0,34.2,0.0,0.0,0.0,-0.015,-6.1,-2.5,-8.6,0.0,Cedric Henderson,0
149,1997-98,24.0,DEN,NBA,PG,68.0,2042.0,13.6,0.45299999999999996,0.102,0.231,4.4,13.3,8.7,29.5,2.8,0.4,17.4,23.5,-1.3,0.7,-0.6,-0.013999999999999999,-1.3,-1.3,-2.6,-0.3,Bobby Jackson,0
150,1997-98,23.0,SAC,NBA,PG,77.0,2266.0,8.6,0.43700000000000006,0.21,0.18100000000000002,2.4,6.0,4.2,22.3,1.5,0.2,15.4,15.2,-0.4,0.8,0.4,0.008,-3.3,-1.1,-4.4,-1.4,Anthony Johnson,0
151,1997-98,22.0,CLE,NBA,C,82.0,2379.0,19.7,0.564,0.005,0.345,14.6,22.6,18.6,5.7,1.2,4.3,12.6,22.4,4.5,4.9,9.4,0.18899999999999997,1.0,0.5,1.4,2.1,Zydrunas Ilgauskas,0
152,1997-98,23.0,CLE,NBA,SF,66.0,1839.0,15.3,0.531,0.14300000000000002,0.5379999999999999,3.7,8.7,6.2,21.3,2.5,0.5,15.0,21.4,2.6,2.8,5.3,0.139,0.3,1.4,1.7,1.7,Derek Anderson,0
153,1997-98,21.0,TOT,NBA,PG,80.0,2216.0,13.6,0.516,0.434,0.355,3.0,7.1,5.0,22.6,2.5,0.1,16.7,20.4,2.1,0.9,3.0,0.065,0.2,-1.4,-1.2,0.5,Chauncey Billups,1
154,1997-98,22.0,VAN,NBA,SG,74.0,1956.0,9.9,0.465,0.095,0.31,1.3,7.1,4.2,26.6,1.5,0.4,20.8,17.9,-0.9,-0.4,-1.3,-0.032,-2.4,-2.6,-5.0,-1.5,Antonio Daniels,0
155,1997-98,23.0,DEN,NBA,SG,66.0,1539.0,9.6,0.478,0.275,0.16699999999999998,3.5,6.3,4.9,9.3,1.8,1.2,11.9,17.9,-0.1,-0.2,-0.3,-0.008,-2.3,-1.7,-4.1,-0.8,Eric Washington,0
156,1997-98,21.0,DEN,NBA,PF,65.0,1506.0,13.3,0.47700000000000004,0.027000000000000003,0.198,10.5,17.2,13.7,7.6,1.9,3.4,14.7,20.2,-0.3,0.8,0.5,0.015,-2.5,-1.3,-3.9,-0.7,Tony Battie,0
157,1997-98,20.0,PHI,NBA,SF,77.0,1779.0,14.9,0.5379999999999999,0.25,0.33799999999999997,6.9,11.8,9.3,9.3,1.6,0.7,13.1,22.8,2.1,1.3,3.4,0.091,0.7,-1.2,-0.5,0.7,Tim Thomas,0
158,1997-98,21.0,DEN,NBA,PF,80.0,1811.0,14.3,0.537,0.005,0.555,11.5,17.8,14.6,8.0,1.3,1.2,17.1,23.1,1.5,0.4,1.9,0.051,-2.5,-2.5,-5.0,-1.4,Danny Fortson,0
159,1997-98,22.0,SAC,NBA,C,81.0,1761.0,12.9,0.486,0.0,0.44,12.2,21.9,16.9,5.2,0.9,7.5,18.1,11.9,0.4,2.6,3.0,0.081,-3.3,1.9,-1.4,0.3,Michael Stewart,0
160,1997-98,21.0,LAC,NBA,PF,71.0,1513.0,16.1,0.521,0.001,0.361,8.8,13.5,11.1,6.6,1.2,1.8,12.0,26.1,1.5,0.3,1.8,0.057,-1.5,-2.4,-3.8,-0.7,Maurice Taylor,0
161,1997-98,27.0,SAC,NBA,PF,52.0,1094.0,16.2,0.534,0.018000000000000002,0.415,8.0,16.0,11.9,10.0,0.9,0.9,11.8,21.3,1.4,0.7,2.1,0.092,0.9,-1.5,-0.5,0.4,Lawrence Funderburke,0
162,1997-98,23.0,TOT,NBA,SG,54.0,1071.0,10.3,0.504,0.099,0.319,2.6,6.0,4.4,15.7,1.9,0.2,15.3,16.0,0.5,0.8,1.3,0.059000000000000004,-2.6,0.0,-2.6,-0.2,Alvin Williams,0
163,1997-98,24.0,HOU,NBA,SF,58.0,1070.0,7.7,0.439,0.026000000000000002,0.59,3.1,4.6,3.9,16.1,3.1,0.7,20.2,20.4,-1.5,0.6,-0.9,-0.04,-5.1,-0.4,-5.5,-0.9,Rodrick Rhodes,0
164,1997-98,18.0,TOR,NBA,SF,64.0,1179.0,17.4,0.505,0.10300000000000001,0.27899999999999997,9.6,16.2,12.8,14.0,2.2,3.6,12.9,19.1,1.3,0.7,2.0,0.081,1.3,-0.7,0.6,0.8,Tracy McGrady,0
165,1997-98,23.0,DAL,NBA,C,41.0,680.0,13.2,0.455,0.069,0.32,8.5,17.4,12.8,8.7,2.4,2.8,13.5,20.5,-0.2,0.9,0.6,0.044000000000000004,-3.4,0.6,-2.8,-0.1,Chris Anstey,0
166,1997-98,25.0,POR,NBA,PG,38.0,622.0,9.6,0.48100000000000004,0.433,0.44,2.7,7.6,5.2,24.8,2.1,0.4,23.6,16.0,-0.1,0.7,0.6,0.048,-2.4,0.0,-2.4,-0.1,Rick Brunson,0
167,1997-98,23.0,SAC,NBA,SG,59.0,959.0,10.1,0.456,0.053,0.35,5.0,8.6,6.7,8.9,1.9,0.9,13.6,22.1,-0.8,0.6,-0.2,-0.008,-3.6,-1.2,-4.8,-0.7,Tariq Abdul-Wahad,0
168,1997-98,23.0,MIL,NBA,PF,38.0,530.0,11.8,0.49700000000000005,0.348,0.262,6.2,15.3,10.7,11.1,2.0,0.8,16.6,25.4,-0.2,0.5,0.3,0.028999999999999998,-2.2,-0.7,-2.9,-0.1,Jerald Honeycutt,0
169,1997-98,23.0,POR,NBA,C,74.0,1007.0,13.3,0.496,0.013000000000000001,0.546,10.9,17.9,14.6,3.6,1.5,6.8,13.4,14.7,0.7,2.0,2.7,0.129,-3.2,2.6,-0.6,0.4,Kelvin Cato,0
170,1997-98,21.0,LAC,NBA,C,58.0,740.0,14.0,0.48200000000000004,0.0,0.37200000000000005,9.6,16.3,12.9,4.2,0.8,7.3,13.6,16.7,0.1,0.5,0.6,0.040999999999999995,-2.3,0.4,-1.9,0.0,Keith Closs,0
171,1997-98,25.0,TOT,NBA,PG,35.0,430.0,8.9,0.47700000000000004,0.01,0.7140000000000001,2.3,8.2,5.2,24.3,1.6,0.0,25.5,18.4,-0.4,0.2,-0.1,-0.013999999999999999,-3.8,-0.6,-4.4,-0.3,Kevin Ollie,0
172,1997-98,22.0,GSW,NBA,C,55.0,656.0,9.2,,,,11.5,18.6,15.0,3.5,1.0,5.4,,16.4,-1.0,0.9,-0.1,-0.009000000000000001,-5.9,0.5,-5.3,-0.6,Adonal Foyle,0
173,1997-98,23.0,DAL,NBA,SG,39.0,395.0,11.1,0.474,0.052000000000000005,0.371,6.1,13.2,9.6,14.3,2.0,0.7,18.7,19.2,-0.2,0.3,0.1,0.013000000000000001,-3.1,-0.5,-3.5,-0.2,Bubba Wells,0
174,1997-98,22.0,TOT,NBA,PF,54.0,535.0,9.1,0.552,0.0,0.478,9.7,13.5,11.5,4.9,2.1,1.7,25.2,14.8,0.0,0.4,0.4,0.034,-4.7,-0.5,-5.2,-0.4,John Thomas,0
175,1997-98,28.0,CHH,NBA,SF,39.0,365.0,13.7,0.488,0.008,0.387,17.7,12.8,15.2,9.2,2.6,1.0,17.7,21.4,0.1,0.4,0.5,0.065,-2.3,-0.9,-3.2,-0.1,Travis Williams,0
176,1997-98,22.0,UTA,NBA,PG,45.0,419.0,6.9,0.457,0.066,0.557,1.3,9.5,5.6,30.8,1.2,0.2,26.9,23.0,-0.6,0.2,-0.4,-0.048,-5.1,-2.4,-7.6,-0.6,Jacque Vaughn,0
177,1988-89,23.0,LAC,NBA,PF,71.0,2161.0,15.6,0.55,0.003,0.44799999999999995,8.6,14.4,11.5,6.9,1.4,2.3,12.2,21.8,2.4,1.6,4.0,0.08900000000000001,-0.8,-0.9,-1.7,0.2,Charles Smith,0
178,1997-98,22.0,TOR,NBA,PG,38.0,293.0,5.6,0.363,0.2,0.1,2.6,6.8,4.6,23.1,3.7,0.9,25.5,14.7,-0.5,0.1,-0.4,-0.069,-6.9,-0.2,-7.1,-0.4,Chris Garner,0
179,1997-98,22.0,ATL,NBA,PF,40.0,256.0,20.4,0.536,0.027000000000000003,0.618,9.5,9.3,9.4,6.4,2.6,1.9,11.4,28.6,0.6,0.3,0.9,0.17,0.9,-0.7,0.3,0.1,Chris Crawford,0
180,1997-98,22.0,PHI,NBA,SG,37.0,196.0,14.0,0.501,0.444,0.317,4.7,10.6,7.6,16.4,3.0,1.1,13.3,19.0,0.2,0.2,0.4,0.08800000000000001,0.0,1.0,1.0,0.1,Anthony Parker,0
181,1996-97,21.0,PHI,NBA,PG,76.0,3045.0,18.0,0.513,0.303,0.36200000000000004,4.0,7.2,5.6,33.6,2.6,0.6,16.2,28.9,3.1,1.0,4.1,0.065,2.5,-1.6,0.9,2.2,Allen Iverson,0
182,1996-97,22.0,NJN,NBA,SG,82.0,3012.0,16.0,0.523,0.35200000000000004,0.191,3.6,8.1,5.7,14.0,2.7,0.9,9.0,20.1,5.1,1.8,6.9,0.11,1.4,0.4,1.8,2.9,Kerry Kittles,0
183,1996-97,20.0,BOS,NBA,PF,82.0,2970.0,15.5,0.474,0.11699999999999999,0.27,10.4,19.0,14.4,15.3,1.8,1.3,13.2,25.2,0.0,1.7,1.7,0.027000000000000003,-0.3,-1.8,-2.1,-0.1,Antoine Walker,0
184,1996-97,20.0,VAN,NBA,PF,80.0,2802.0,17.4,0.518,0.022000000000000002,0.428,8.8,14.2,11.5,12.1,1.5,2.2,13.5,27.6,1.7,1.2,2.9,0.049,0.3,-2.1,-1.8,0.2,Shareef Abdur-Rahim,0
185,1996-97,19.0,MIN,NBA,PG,67.0,2324.0,16.1,0.519,0.331,0.387,2.8,6.6,4.7,38.1,1.5,0.6,17.1,24.2,2.5,1.2,3.7,0.077,2.2,-2.3,0.0,1.2,Stephon Marbury,0
186,1996-97,21.0,MIL,NBA,SG,82.0,2532.0,14.6,0.541,0.32799999999999996,0.27399999999999997,4.7,11.0,7.9,13.9,1.6,0.3,12.8,21.4,3.3,1.5,4.9,0.092,0.8,-0.9,-0.1,1.2,Ray Allen,0
187,1996-97,22.0,TOR,NBA,C,63.0,1897.0,17.8,0.523,0.018000000000000002,0.33899999999999997,7.9,16.7,12.2,9.6,1.8,5.5,13.0,24.3,1.4,2.3,3.7,0.095,-0.7,0.6,-0.1,0.9,Marcus Camby,1
188,1996-97,25.0,HOU,NBA,PG,82.0,2386.0,12.3,0.585,0.62,0.151,1.0,6.5,3.9,19.5,1.8,0.0,15.7,14.8,3.2,2.1,5.3,0.107,0.1,0.0,0.1,1.3,Matt Maloney,0
189,1996-97,21.0,LAC,NBA,C,77.0,1936.0,12.5,0.504,0.008,0.305,12.0,16.6,14.2,4.0,1.3,2.4,12.4,14.7,1.5,1.7,3.2,0.079,-2.0,-1.0,-3.0,-0.5,Lorenzen Wright,0
190,1996-97,30.0,MIN,NBA,C,68.0,1665.0,17.7,0.603,0.0,0.355,10.7,24.4,17.6,3.8,1.3,4.3,7.0,13.3,3.7,2.5,6.2,0.179,0.4,0.6,1.0,1.3,Dean Garrett,0
191,1996-97,22.0,VAN,NBA,SG,41.0,681.0,9.4,0.486,0.489,0.14300000000000002,3.9,8.3,6.1,15.6,2.2,1.0,14.9,15.5,0.0,0.2,0.2,0.017,-2.8,-0.6,-3.3,-0.2,Chris Robinson,0
192,1996-97,23.0,UTA,NBA,SG,65.0,1066.0,10.4,0.534,0.14800000000000002,0.311,6.5,14.0,10.5,7.1,1.4,0.6,16.8,18.9,0.1,1.2,1.2,0.055999999999999994,-2.3,-1.4,-3.6,-0.4,Shandon Anderson,0
193,1996-97,22.0,LAL,NBA,C,71.0,1156.0,14.1,0.536,0.0,0.364,13.0,18.5,15.7,5.3,1.4,3.8,13.3,14.3,1.4,1.8,3.3,0.13699999999999998,-2.2,0.4,-1.8,0.1,Travis Knight,0
194,1996-97,18.0,LAL,NBA,SG,71.0,1103.0,14.4,0.544,0.322,0.39299999999999996,4.9,8.7,6.8,13.8,2.3,1.6,18.5,24.7,0.5,1.3,1.8,0.079,-0.2,0.1,-0.1,0.5,Kobe Bryant,1
195,1996-97,21.0,CLE,NBA,C,80.0,1238.0,9.5,0.486,0.005,0.29600000000000004,10.9,12.0,11.4,6.1,1.2,2.5,18.6,23.7,-1.2,1.7,0.5,0.02,-5.9,-0.7,-6.6,-1.4,Vitaly Potapenko,0
196,1996-97,21.0,HOU,NBA,PG,64.0,981.0,8.3,0.48700000000000004,0.096,0.284,4.0,7.0,5.6,23.8,2.1,0.9,28.4,16.7,-0.8,1.1,0.3,0.012,-3.9,0.3,-3.7,-0.4,Randy Livingston,0
197,1996-97,22.0,TOT,NBA,PF-C,41.0,624.0,11.1,0.405,0.08900000000000001,0.42700000000000005,15.3,26.3,20.6,6.6,1.4,1.8,14.3,16.2,-0.3,0.5,0.2,0.016,-3.5,-2.3,-5.8,-0.6,Jamie Feick,0
198,1996-97,23.0,HOU,NBA,PF,57.0,860.0,10.8,0.57,0.015,0.397,10.6,15.8,13.3,3.3,0.7,1.9,19.2,15.7,0.4,1.0,1.4,0.079,-3.8,-0.9,-4.7,-0.6,Othella Harrington,0
199,1996-97,21.0,IND,NBA,C,72.0,1052.0,11.8,0.451,0.003,0.5,11.1,22.1,16.7,6.9,1.0,5.6,17.0,21.7,-1.0,1.9,0.9,0.04,-4.4,0.7,-3.7,-0.4,Erick Dampier,0
200,1996-97,23.0,CHH,NBA,PG,61.0,867.0,14.2,0.596,0.43799999999999994,0.19899999999999998,4.5,9.2,6.9,18.5,2.3,0.5,19.6,18.8,1.0,0.6,1.6,0.087,0.9,-0.6,0.3,0.5,Tony Delk,0
201,1996-97,20.0,DAL,NBA,PF,43.0,602.0,12.2,0.48700000000000004,0.005,0.396,8.9,19.6,14.2,4.9,1.3,2.9,15.1,19.7,-0.2,0.7,0.5,0.037000000000000005,-3.9,-0.6,-4.4,-0.4,Samaki Walker,0
202,1996-97,22.0,GSW,NBA,C,75.0,949.0,10.4,0.483,0.0,0.414,13.5,17.7,15.6,4.0,0.6,1.6,14.2,17.2,0.4,0.3,0.7,0.034,-3.4,-2.4,-5.8,-0.9,Todd Fuller,0
203,2010-11,20.0,WAS,NBA,PG,69.0,2606.0,15.8,0.494,0.11800000000000001,0.40399999999999997,1.5,12.8,6.9,36.0,2.4,1.0,18.6,23.8,0.3,1.9,2.2,0.040999999999999995,0.0,-0.8,-0.8,0.8,John Wallace,0
204,1996-97,22.0,LAL,NBA,PG,80.0,921.0,11.0,0.491,0.27899999999999997,0.45799999999999996,3.1,8.8,6.0,20.1,2.3,0.4,18.4,18.8,0.0,1.0,1.1,0.055999999999999994,-2.9,0.2,-2.7,-0.1,Derek Fisher,0
205,1996-97,22.0,PHO,NBA,PG,65.0,684.0,10.8,0.539,0.314,0.29100000000000004,2.8,8.0,5.4,29.5,1.5,0.0,24.2,17.1,0.4,0.3,0.7,0.047,-2.0,-1.1,-3.1,-0.2,Steve Nash,0
206,1996-97,24.0,GSW,NBA,PF,57.0,592.0,11.1,0.442,0.027999999999999997,0.256,12.8,19.9,16.3,4.0,1.3,2.6,10.3,16.8,0.1,0.4,0.4,0.036000000000000004,-3.3,-1.5,-4.8,-0.4,Ray Owes,0
207,1996-97,18.0,POR,NBA,PF,45.0,458.0,13.7,0.494,0.006999999999999999,0.51,10.4,21.4,16.0,2.9,0.2,4.4,12.6,21.1,0.1,0.7,0.8,0.087,-2.5,-0.9,-3.5,-0.2,Jermaine O'Neal,0
208,1996-97,22.0,CHH,NBA,PF,54.0,525.0,13.7,0.515,0.016,0.484,16.7,21.0,18.9,9.6,2.9,2.4,20.9,17.6,0.3,0.8,1.1,0.1,-3.6,0.3,-3.3,-0.2,Malik Rose,0
209,1996-97,28.0,BOS,NBA,C,70.0,662.0,8.8,0.517,0.008,0.504,9.0,20.5,14.3,3.7,1.2,3.6,21.7,12.2,0.0,0.5,0.4,0.031,-5.4,-0.6,-6.0,-0.7,Brett Szabo,0
210,1996-97,23.0,TOT,NBA,SF,36.0,318.0,8.5,0.536,0.0,0.565,10.5,9.6,10.0,6.9,1.5,1.7,22.1,14.0,0.0,0.1,0.1,0.018000000000000002,-4.3,-0.2,-4.5,-0.2,Darvin Ham,0
211,1996-97,23.0,BOS,NBA,C,35.0,268.0,8.9,0.545,0.035,0.509,6.8,20.0,12.9,4.0,0.4,1.1,15.7,13.3,0.1,0.1,0.2,0.031,-4.3,-2.2,-6.5,-0.3,Steve Hamer,0
212,1996-97,28.0,PHI,NBA,C,36.0,251.0,9.6,0.46299999999999997,0.0,0.22399999999999998,11.0,18.7,14.8,4.2,1.0,1.4,12.4,12.2,0.1,0.1,0.2,0.044000000000000004,-3.5,-1.1,-4.6,-0.2,Mark Bradtke,0
213,1996-97,26.0,MIN,NBA,PG,43.0,236.0,5.0,0.37799999999999995,0.67,0.052000000000000005,1.0,8.0,4.5,22.1,0.7,1.0,14.6,22.5,-0.5,0.1,-0.4,-0.086,-4.0,-2.8,-6.8,-0.3,Shane Heal,0
214,1996-97,22.0,NYK,NBA,PF,35.0,192.0,6.4,0.431,0.20600000000000002,0.20600000000000002,5.2,9.1,7.2,11.5,1.9,3.8,18.6,21.9,-0.4,0.3,0.0,-0.006999999999999999,-6.4,1.9,-4.5,-0.1,Walter McCarty,0
215,1996-97,23.0,ATL,NBA,C,35.0,180.0,13.6,0.56,0.011000000000000001,0.258,10.8,17.5,14.2,15.2,0.3,3.9,27.2,35.7,-0.5,0.3,-0.2,-0.048,-8.0,-0.8,-8.8,-0.3,Priest Lauderdale,0
216,1995-96,22.0,TOR,NBA,PG,70.0,2865.0,16.7,0.528,0.298,0.262,2.4,9.3,5.8,37.4,1.8,0.5,17.5,23.5,3.7,0.6,4.3,0.07200000000000001,2.5,-2.4,0.1,1.6,Damon Stoudamire,0
