,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Name,all_defensive
107,1991-92,23.0,CHH,NBA,SG,55.0,819.0,7.7,0.46,0.036000000000000004,0.20600000000000002,3.9,7.3,5.6,12.7,2.1,0.6,15.3,14.2,-0.3,0.4,0.2,0.011000000000000001,-4.5,-0.2,-4.7,-0.6,Kevin Lynch,0
108,1991-92,23.0,ORL,NBA,PG,51.0,741.0,12.1,0.534,0.192,0.539,2.6,9.3,5.9,26.7,3.0,0.2,23.7,17.5,0.2,0.6,0.9,0.055999999999999994,-2.5,0.7,-1.8,0.0,Chris Corchiani,0
109,1991-92,25.0,HOU,NBA,PF,43.0,566.0,10.9,0.529,0.006,0.273,6.7,12.7,9.7,7.1,1.4,2.6,17.0,16.7,-0.1,0.6,0.5,0.045,-3.0,0.1,-3.0,-0.1,Carl Herrera,0
110,1991-92,22.0,POR,NBA,PG,72.0,894.0,10.5,0.506,0.037000000000000005,0.467,3.9,7.9,5.9,21.0,2.2,0.3,21.9,19.1,0.0,1.1,1.1,0.057999999999999996,-2.9,0.2,-2.7,-0.1,Robert Pack,0
111,1991-92,23.0,SAC,NBA,PF,69.0,817.0,11.2,0.478,0.008,0.11199999999999999,10.3,14.4,12.3,6.6,1.9,1.2,13.5,15.5,0.0,0.7,0.7,0.042,-2.2,-0.6,-2.8,-0.2,Pete Chilcutt,0
112,1991-92,24.0,GSW,NBA,PF,54.0,612.0,18.2,0.602,0.019,0.529,13.6,18.8,16.3,3.5,2.4,3.5,14.8,19.5,1.2,0.8,2.0,0.156,0.1,0.4,0.5,0.4,Chris Gatling,0
113,1991-92,23.0,TOT,NBA,SG,24.0,255.0,6.4,0.431,0.414,0.364,1.4,5.8,3.6,20.0,3.2,0.5,21.3,25.1,-0.6,0.2,-0.4,-0.075,-5.4,-0.4,-5.8,-0.2,Tharon Mayes,0
114,1991-92,23.0,UTA,NBA,PG,50.0,478.0,13.6,0.484,0.142,0.33299999999999996,5.2,7.4,6.4,27.9,3.2,0.9,19.2,23.4,-0.1,0.7,0.6,0.055999999999999994,-1.3,0.6,-0.7,0.2,Eric Murdock,0
115,1991-92,23.0,SAC,NBA,PG,56.0,535.0,11.5,0.494,0.036000000000000004,0.34299999999999997,5.2,8.7,7.0,15.7,3.2,1.3,17.8,18.5,-0.2,0.5,0.3,0.027999999999999997,-3.4,1.2,-2.2,0.0,Randy Brown,0
116,1991-92,24.0,SAS,NBA,PG,67.0,601.0,7.8,0.473,0.371,0.188,1.1,7.4,4.3,21.7,2.2,0.9,21.2,23.1,-0.8,0.8,-0.1,-0.006,-4.9,-0.2,-5.2,-0.5,Greg Sutton,0
117,1991-92,22.0,TOT,NBA,PG,50.0,437.0,8.6,0.428,0.054000000000000006,0.318,3.4,6.3,4.8,22.6,3.7,0.4,25.4,18.4,-0.8,0.4,-0.4,-0.046,-4.5,0.3,-4.2,-0.2,Elliot Perry,0
118,1991-92,24.0,SEA,NBA,C,45.0,381.0,9.3,0.521,0.0,0.317,9.8,11.1,10.4,4.3,1.2,1.2,19.0,15.7,0.0,0.2,0.3,0.037000000000000005,-2.7,-1.5,-4.2,-0.2,Marty Conlon,0
119,1991-92,23.0,ATL,NBA,SG,38.0,313.0,8.8,0.425,0.188,0.16,4.0,7.3,5.6,12.2,1.9,0.4,13.0,23.4,-0.4,0.2,-0.2,-0.035,-3.7,-1.6,-5.3,-0.3,Rodney Monroe,0
120,1991-92,24.0,HOU,NBA,SF,42.0,345.0,7.8,0.47200000000000003,0.0,0.602,12.6,12.6,12.6,5.0,0.9,0.7,20.5,19.6,-0.4,0.3,-0.1,-0.021,-5.0,-2.9,-7.9,-0.5,John Turner,0
121,1991-92,24.0,TOT,NBA,PF,54.0,441.0,12.3,0.509,0.107,0.289,9.6,8.2,8.9,10.5,1.4,0.4,13.0,18.6,0.3,0.1,0.5,0.05,-0.7,-2.0,-2.7,-0.1,Mark Randall,0
122,1991-92,21.0,IND,NBA,SG,35.0,256.0,9.9,0.414,0.063,0.177,10.1,8.2,9.1,13.5,2.5,1.4,13.7,32.3,-0.7,0.2,-0.5,-0.087,-5.3,-2.7,-7.9,-0.4,Sean Green,0
123,1991-92,22.0,DEN,NBA,SF,37.0,270.0,10.2,0.494,0.113,0.21600000000000003,4.9,11.0,7.8,6.1,1.4,0.5,14.5,18.7,0.0,0.2,0.1,0.025,-2.4,-1.3,-3.8,-0.1,Kevin Brooks,0
124,1991-92,27.0,NJN,NBA,SG,46.0,307.0,10.4,0.48200000000000004,0.319,0.16399999999999998,5.7,6.4,6.0,10.0,1.8,0.2,8.8,17.8,0.3,0.2,0.4,0.067,-2.5,-1.0,-3.4,-0.1,Doug Lee,0
125,1991-92,22.0,UTA,NBA,SF,51.0,328.0,8.4,0.475,0.268,0.161,5.8,8.2,7.1,7.2,1.1,0.4,9.8,17.5,0.1,0.3,0.4,0.053,-2.6,-1.1,-3.7,-0.1,Corey Crowder,0
126,1991-92,22.0,SEA,NBA,C,40.0,213.0,10.1,0.485,0.013999999999999999,0.634,10.6,16.0,13.3,7.8,0.9,1.5,16.5,21.5,0.0,0.2,0.2,0.046,-4.8,-1.7,-6.5,-0.2,Rich King,0
127,1991-92,23.0,TOT,NBA,SG,19.0,91.0,11.5,0.38299999999999995,0.027000000000000003,0.21600000000000003,13.0,9.6,11.3,12.9,3.2,1.9,11.0,20.9,-0.1,0.1,0.0,-0.013999999999999999,-2.7,-0.3,-3.0,0.0,Stephen Thompson,0
128,1991-92,22.0,DET,NBA,SG,36.0,156.0,6.1,0.41700000000000004,0.33299999999999996,0.294,4.4,11.5,8.0,20.4,1.3,0.4,22.8,21.0,-0.3,0.2,-0.1,-0.042,-6.4,-0.8,-7.2,-0.2,Charles Thomas,0
129,1990-91,22.0,SAC,NBA,SF,79.0,2978.0,15.4,0.47600000000000003,0.008,0.33399999999999996,7.2,19.7,13.3,17.7,1.9,1.8,13.4,25.3,-0.9,3.6,2.7,0.044000000000000004,-0.5,0.1,-0.4,1.2,Lionel Simmons,0
130,1990-91,23.0,NJN,NBA,PF,74.0,2602.0,17.6,0.527,0.035,0.402,10.4,20.5,15.3,9.8,1.3,2.2,14.4,23.3,2.4,3.4,5.8,0.10800000000000001,0.7,-0.3,0.4,1.5,Derrick Coleman,0
131,1990-91,22.0,SAC,NBA,PG,64.0,2145.0,12.3,0.526,0.272,0.457,2.8,6.7,4.7,18.3,1.9,0.3,15.5,21.0,0.8,1.3,2.1,0.047,-0.8,-1.1,-1.9,0.0,Travis Mays,0
132,1990-91,22.0,ORL,NBA,SG,82.0,2336.0,13.0,0.504,0.282,0.172,2.8,8.3,5.5,9.3,1.3,0.6,9.1,24.4,1.4,1.2,2.6,0.054000000000000006,-0.2,-1.3,-1.5,0.3,Dennis Scott,0
133,1990-91,22.0,SEA,NBA,PG,82.0,2244.0,13.2,0.47600000000000003,0.023,0.16899999999999998,5.7,7.3,6.5,30.8,3.7,0.4,22.6,14.9,1.0,2.4,3.4,0.073,-0.5,1.3,0.8,1.6,Gary Payton,1
134,1990-91,23.0,MIN,NBA,C,81.0,2099.0,13.8,0.581,0.003,0.6609999999999999,14.1,21.8,17.7,1.6,1.2,3.7,13.5,11.7,3.5,2.1,5.6,0.128,-2.3,-0.4,-2.6,-0.3,Felton Spencer,0
135,1990-91,22.0,MIA,NBA,SF,76.0,1928.0,11.5,0.507,0.039,0.379,6.3,8.9,7.6,8.5,1.8,0.8,13.8,22.1,0.5,1.6,2.1,0.052000000000000005,-2.8,-0.7,-3.4,-0.7,Willie Burton,0
136,1990-91,22.0,BOS,NBA,PG,82.0,1945.0,13.2,0.523,0.055999999999999994,0.257,2.5,7.4,5.2,22.5,2.1,0.4,16.7,17.7,1.8,1.8,3.5,0.087,-0.9,0.0,-0.9,0.5,Dee Brown,0
137,1990-91,22.0,CHH,NBA,SG,82.0,1944.0,15.4,0.494,0.017,0.218,6.0,9.6,7.8,24.5,2.6,1.2,15.1,23.6,0.2,1.6,1.8,0.044000000000000004,0.3,0.4,0.7,1.3,Kendall Gill,0
138,1990-91,22.0,SAC,NBA,C,76.0,1719.0,13.0,0.541,0.0,0.4,9.1,16.9,12.9,6.1,1.4,5.5,16.5,14.8,0.6,2.2,2.8,0.079,-2.7,1.3,-1.4,0.3,Duane Causwell,0
139,1990-91,21.0,DEN,NBA,PG,67.0,1505.0,12.2,0.44799999999999995,0.099,0.09699999999999999,1.9,6.0,3.8,19.2,1.5,0.1,9.5,27.2,-0.7,-0.3,-1.0,-0.031,-2.0,-3.0,-5.0,-1.1,Mahmoud Abdul-Rauf,0
140,1990-91,23.0,WSB,NBA,SG,70.0,1443.0,10.6,0.48,0.054000000000000006,0.27399999999999997,5.0,6.2,5.6,18.0,0.9,0.6,15.1,21.8,-0.5,0.7,0.2,0.008,-2.1,-1.9,-3.9,-0.7,A.J. English,0
141,1990-91,24.0,CLE,NBA,PF,81.0,1661.0,10.9,0.491,0.12,0.23600000000000002,6.9,13.0,10.0,13.0,1.3,0.9,14.5,21.8,-0.4,1.3,1.0,0.027999999999999997,-2.9,-1.0,-4.0,-0.8,Danny Ferry,0
142,1990-91,27.0,TOT,NBA,SF-SG,33.0,644.0,12.9,0.598,0.063,0.56,7.9,10.9,9.4,9.0,1.4,0.9,13.1,14.2,1.3,0.3,1.6,0.122,0.3,-0.5,-0.2,0.3,Mario Elie,0
143,1990-91,23.0,DEN,NBA,PF,58.0,1121.0,10.7,0.452,0.011000000000000001,0.456,10.3,17.9,13.7,2.6,1.3,3.4,12.8,12.3,0.0,0.5,0.5,0.022000000000000002,-2.8,-1.2,-3.9,-0.6,Anthony Cook,0
144,1990-91,25.0,CLE,NBA,SF,70.0,1181.0,9.3,0.461,0.047,0.184,3.7,7.8,5.8,11.9,0.9,0.3,11.5,22.8,-0.9,0.5,-0.4,-0.018000000000000002,-3.7,-2.7,-6.5,-1.3,Gerald Paddio,0
145,1990-91,22.0,MIA,NBA,PG,82.0,1355.0,10.4,0.461,0.087,0.242,4.5,8.1,6.3,24.1,2.3,0.5,18.4,16.0,-0.1,1.2,1.1,0.038,-2.7,0.3,-2.3,-0.1,Bimbo Coles,0
146,1990-91,24.0,LAC,NBA,SG,62.0,1004.0,7.7,0.456,0.156,0.285,4.4,8.4,6.4,10.8,1.4,0.5,14.1,22.1,-0.8,0.8,0.0,0.0,-4.9,-1.0,-5.9,-1.0,Bo Kimble,0
147,1990-91,24.0,MIA,NBA,C,78.0,1259.0,8.4,0.462,0.009000000000000001,0.28,10.0,20.0,14.9,3.7,0.7,1.3,17.0,20.5,-1.4,1.2,-0.1,-0.005,-5.4,-2.0,-7.5,-1.7,Alec Kessler,0
148,1990-91,22.0,LAC,NBA,PF,73.0,1178.0,12.1,0.51,0.006,0.20600000000000002,11.1,20.9,16.0,4.8,0.8,1.2,11.1,15.2,0.8,1.4,2.2,0.091,-2.0,-0.9,-2.9,-0.3,Loy Vaught,0
149,1990-91,22.0,GSW,NBA,PF,74.0,1192.0,10.5,0.5329999999999999,0.0,0.508,14.5,20.9,17.7,2.1,1.3,1.5,16.4,14.7,0.9,1.1,2.1,0.084,-3.3,-1.4,-4.7,-0.8,Tyrone Hill,0
150,1990-91,22.0,DEN,NBA,SF,76.0,1171.0,10.4,0.45799999999999996,0.111,0.179,8.6,9.3,8.9,6.8,1.7,0.9,11.4,18.8,-0.1,0.1,-0.1,-0.004,-2.4,-2.1,-4.5,-0.7,Marcus Liberty,0
151,1990-91,23.0,TOT,NBA,PF,55.0,819.0,13.6,0.49700000000000005,0.013999999999999999,0.22899999999999998,9.5,19.3,14.1,5.5,1.9,2.0,11.9,16.8,0.4,0.9,1.3,0.078,-2.1,-0.5,-2.7,-0.1,Terry Mills,0
152,1990-91,24.0,ATL,NBA,PG,47.0,674.0,11.7,0.478,0.045,0.331,3.1,8.5,5.8,28.5,2.3,0.7,21.5,21.6,-0.5,0.5,-0.1,-0.004,-2.1,-0.9,-3.0,-0.2,Rumeal Robinson,0
153,1990-91,25.0,CLE,NBA,PF,37.0,505.0,14.7,0.525,0.23600000000000002,0.28300000000000003,6.0,12.1,9.1,10.6,1.5,0.6,11.5,27.9,0.2,0.4,0.6,0.053,-0.1,-2.0,-2.1,0.0,Henry James,0
154,1990-91,21.0,NYK,NBA,PF,62.0,825.0,8.3,0.503,0.004,0.382,7.3,16.1,11.8,6.2,0.9,1.0,18.6,17.3,-0.4,0.8,0.4,0.022000000000000002,-4.4,-0.6,-5.0,-0.6,Jerrod Mustaf,0
155,1990-91,23.0,GSW,NBA,PG,62.0,773.0,6.9,0.462,0.135,0.336,2.3,7.0,4.6,13.3,1.8,0.6,18.3,16.6,-0.5,0.4,-0.2,-0.012,-4.2,-0.8,-5.0,-0.6,Kevin Pritchard,0
156,1990-91,23.0,MIN,NBA,SF,51.0,606.0,15.9,0.47100000000000003,0.05,0.22399999999999998,9.7,9.8,9.8,12.1,2.4,0.9,9.9,29.4,0.1,0.4,0.5,0.036000000000000004,-0.2,-1.4,-1.6,0.1,Gerald Glass,0
157,1990-91,23.0,TOT,NBA,SG,36.0,425.0,7.6,,,,7.5,5.7,6.6,11.4,1.8,0.1,14.3,18.2,-0.4,0.2,-0.1,-0.016,-3.8,-0.9,-4.8,-0.3,Larry Robinson,0
158,1990-91,22.0,NJN,NBA,SF,74.0,859.0,10.0,0.455,0.018000000000000002,0.292,7.2,10.2,8.6,8.2,1.9,1.0,9.3,13.1,0.4,0.8,1.2,0.065,-2.3,0.2,-2.1,0.0,Jud Buechler,0
159,1990-91,21.0,PHO,NBA,SF,63.0,730.0,17.8,0.527,0.013999999999999999,0.396,12.1,10.4,11.2,7.7,1.4,0.4,12.3,31.3,0.6,0.7,1.3,0.085,0.3,-2.5,-2.1,0.0,Cedric Ceballos,0
160,1990-91,22.0,WSB,NBA,PF,54.0,606.0,10.9,0.496,0.024,0.289,9.3,17.9,13.6,8.8,1.0,2.1,15.9,19.5,-0.1,0.7,0.6,0.046,-4.2,-0.3,-4.4,-0.4,Greg Foster,0
161,1990-91,22.0,PHI,NBA,SG,73.0,800.0,9.9,0.46,0.066,0.261,2.6,8.5,5.6,16.2,2.1,0.3,14.2,19.3,-0.5,0.6,0.2,0.01,-4.0,-0.5,-4.4,-0.5,Brian Oliver,0
162,1990-91,23.0,TOT,NBA,PF,15.0,164.0,8.7,0.469,0.021,0.511,7.8,22.6,15.0,2.5,1.2,1.8,16.0,17.1,-0.1,0.2,0.1,0.023,-4.9,-0.6,-5.5,-0.1,Howard Wright,0
163,1990-91,22.0,LAL,NBA,SG,64.0,695.0,10.9,0.47700000000000004,0.032,0.259,4.2,7.5,5.9,27.6,2.1,1.0,22.0,19.7,-0.3,0.8,0.5,0.037000000000000005,-2.6,0.4,-2.2,0.0,Tony Smith,0
164,1990-91,22.0,NJN,NBA,PG,56.0,594.0,10.5,0.456,0.01,0.207,3.2,5.1,4.1,25.0,2.0,0.5,16.6,17.1,0.0,0.4,0.4,0.032,-2.7,-0.9,-3.6,-0.2,Tate George,0
165,1990-91,24.0,SAC,NBA,SG,64.0,678.0,6.6,0.452,0.01,0.41100000000000003,4.1,9.1,6.5,13.4,1.6,0.7,18.4,17.9,-0.8,0.4,-0.3,-0.025,-5.7,-0.9,-6.6,-0.8,Rick Calloway,0
166,1990-91,22.0,MIL,NBA,PG,68.0,690.0,11.5,0.516,0.28600000000000003,0.222,2.4,6.5,4.4,26.2,2.3,0.0,17.2,15.6,0.7,0.6,1.2,0.085,-1.5,-0.1,-1.6,0.1,Steve Henson,0
167,1990-91,25.0,UTA,NBA,SF,47.0,470.0,8.4,0.495,0.258,0.266,8.6,8.2,8.4,9.3,1.5,0.3,14.8,15.3,0.1,0.5,0.6,0.057,-2.7,-0.1,-2.8,-0.1,Andy Toolson,0
168,1990-91,22.0,PHI,NBA,PF,52.0,508.0,8.0,0.49,0.012,0.348,9.3,15.2,12.3,4.7,0.9,0.7,17.7,19.4,-0.4,0.4,0.1,0.006,-5.8,-1.9,-7.7,-0.7,Jayson Williams,0
169,1990-91,24.0,HOU,NBA,SF,64.0,607.0,8.8,0.451,0.08199999999999999,0.184,6.0,5.8,5.9,5.9,1.3,1.3,10.2,20.0,-0.1,0.6,0.5,0.038,-3.5,-0.6,-4.1,-0.3,Kennard Winchester,0
170,1990-91,22.0,SAS,NBA,C,42.0,398.0,10.1,0.45799999999999996,0.013000000000000001,0.258,8.2,24.5,16.8,6.2,0.2,4.4,16.5,21.6,-0.5,0.8,0.2,0.027000000000000003,-5.6,0.6,-5.0,-0.3,Dwayne Schintzius,0
171,1990-91,22.0,SAS,NBA,SF,50.0,464.0,9.1,0.49700000000000005,0.09,0.156,4.5,10.2,7.5,11.6,0.8,0.1,17.8,24.8,-0.5,0.5,0.0,0.0,-4.4,-2.1,-6.5,-0.5,Sean Higgins,0
172,1990-91,22.0,LAL,NBA,PF,52.0,380.0,14.5,0.498,0.0,0.39799999999999996,12.8,16.4,14.7,3.8,1.5,5.9,10.0,18.4,0.4,0.7,1.1,0.135,-3.0,1.6,-1.4,0.1,Elden Campbell,0
173,1990-91,21.0,IND,NBA,PF,75.0,527.0,13.9,0.547,0.017,0.27899999999999997,12.6,15.8,14.3,8.5,1.0,3.5,16.9,19.3,0.4,0.4,0.7,0.068,-1.6,-0.9,-2.5,-0.1,Kenny Williams,0
174,1990-91,23.0,MIA,NBA,SF,39.0,266.0,13.5,0.467,0.309,0.309,12.4,16.2,14.3,10.2,2.9,3.0,10.7,15.8,0.2,0.4,0.6,0.10300000000000001,-1.1,1.0,-0.2,0.1,Keith Askins,0
175,1990-91,22.0,POR,NBA,PF,43.0,290.0,13.1,0.499,0.0,0.379,10.4,23.4,17.0,5.8,0.7,2.5,14.0,22.1,0.0,0.5,0.5,0.079,-3.4,-1.2,-4.6,-0.2,Alaa Abdelnaby,0
176,1990-91,22.0,CHI,NBA,PF,51.0,337.0,14.7,0.546,0.019,0.26899999999999996,14.9,19.3,17.1,6.2,1.8,2.4,16.5,17.7,0.4,0.5,0.9,0.129,-2.2,-0.5,-2.7,-0.1,Scott Williams,0
177,1990-91,25.0,MIN,NBA,SF,52.0,320.0,7.9,0.402,0.013000000000000001,0.293,14.3,14.4,14.3,1.3,1.0,0.8,5.6,12.1,0.1,0.1,0.2,0.037000000000000005,-3.9,-3.1,-7.0,-0.4,Richard Coffey,0
178,1990-91,23.0,CHH,NBA,C,39.0,227.0,12.4,0.612,0.0,0.5379999999999999,10.3,12.5,11.4,5.3,1.3,0.5,7.7,9.8,0.5,0.1,0.6,0.132,-0.2,-0.9,-1.1,0.0,Steve Scheffler,0
179,1989-90,24.0,SAS,NBA,C,82.0,3002.0,26.3,0.597,0.002,0.644,11.7,24.8,18.5,8.7,2.2,6.5,13.3,26.6,7.9,7.2,15.1,0.24100000000000002,4.0,2.9,6.9,6.8,David Robinson,1
180,1989-90,23.0,GSW,NBA,PG,79.0,2663.0,16.0,0.525,0.085,0.28,2.4,9.6,6.2,36.4,2.8,0.2,19.0,20.5,1.9,1.4,3.3,0.06,0.6,-0.8,-0.2,1.2,Tim Hardaway,0
181,1989-90,21.0,CHH,NBA,C,82.0,2757.0,10.2,0.48200000000000004,0.006,0.355,7.7,21.5,14.2,5.3,1.6,1.2,15.5,17.2,-1.7,2.8,1.1,0.02,-3.7,-0.5,-4.2,-1.5,J.R. Reid,0
182,1989-90,23.0,MIN,NBA,PG,82.0,2581.0,15.8,0.48200000000000004,0.09,0.11599999999999999,2.4,8.0,5.0,35.3,2.7,0.6,12.7,19.0,2.0,2.4,4.4,0.08199999999999999,1.0,0.4,1.4,2.2,Pooh Richardson,0
183,1989-90,23.0,MIA,NBA,PG,81.0,2470.0,17.0,0.534,0.033,0.348,3.0,6.3,4.6,37.4,2.8,0.2,18.5,21.7,2.3,2.1,4.4,0.086,1.4,0.0,1.4,2.1,Sherman Douglas,0
184,1989-90,26.0,MIN,NBA,PF,80.0,2414.0,13.7,0.512,0.011000000000000001,0.418,8.4,14.9,11.5,6.0,1.4,1.5,8.9,19.8,2.8,2.3,5.1,0.102,-1.5,-0.9,-2.4,-0.3,Sam Mitchell,0
185,1989-90,22.0,MIA,NBA,SF,77.0,2311.0,11.3,0.466,0.064,0.11599999999999999,4.6,12.5,8.4,9.1,1.4,0.7,9.1,21.6,-0.4,1.8,1.4,0.028999999999999998,-2.1,-1.1,-3.2,-0.7,Glen Rice,0
186,1989-90,22.0,NJN,NBA,PG,50.0,1267.0,11.5,0.41600000000000004,0.14,0.142,3.3,8.8,5.9,26.2,3.1,0.7,15.5,22.8,-1.6,1.3,-0.3,-0.011000000000000001,-2.4,0.4,-2.0,0.0,Mookie Blaylock,1
187,1989-90,21.0,SAS,NBA,SF,81.0,2032.0,12.5,0.546,0.013999999999999999,0.33399999999999996,7.2,9.2,8.2,10.7,1.1,0.4,13.1,17.4,2.6,2.0,4.6,0.10800000000000001,-0.4,-0.7,-1.1,0.4,Sean Elliott,0
188,1989-90,24.0,UTA,NBA,SF,82.0,1889.0,10.7,0.556,0.053,0.36,4.6,10.6,7.8,11.2,2.0,1.2,18.9,18.6,0.2,2.4,2.7,0.068,-3.0,0.7,-2.3,-0.1,Blue Edwards,0
189,1989-90,22.0,ORL,NBA,SG,81.0,1785.0,14.9,0.536,0.023,0.35100000000000003,6.1,12.7,9.3,10.5,1.8,1.0,13.7,22.1,1.2,0.7,1.8,0.049,0.0,-1.0,-1.0,0.5,Nick Anderson,0
190,1989-90,23.0,CHI,NBA,PF,82.0,1777.0,13.8,0.562,0.002,0.504,11.2,14.3,12.8,6.6,1.1,2.1,15.5,18.4,2.2,1.4,3.6,0.098,-1.4,-1.6,-3.0,-0.4,Stacey King,0
191,1989-90,22.0,SEA,NBA,PG,81.0,1630.0,12.8,0.49700000000000005,0.322,0.149,2.4,7.3,4.7,18.3,1.6,0.0,13.5,23.3,1.1,0.7,1.8,0.053,0.8,-1.4,-0.6,0.6,Dana Barros,0
192,1989-90,21.0,LAL,NBA,C,82.0,1611.0,17.5,0.544,0.009000000000000001,0.39299999999999996,12.3,23.7,18.2,6.7,2.4,4.2,14.6,20.0,1.7,3.2,5.0,0.14800000000000002,-1.0,1.7,0.7,1.1,Vlade Divac,0
193,1989-90,23.0,LAC,NBA,SG,69.0,1351.0,8.7,0.46,0.036000000000000004,0.312,6.7,6.8,6.7,4.6,1.5,0.7,9.1,16.0,0.0,0.9,0.9,0.031,-2.8,-1.1,-4.0,-0.7,Jeff Martin,0
194,1989-90,23.0,POR,NBA,PF,82.0,1565.0,9.3,0.433,0.059000000000000004,0.33399999999999996,7.5,13.9,10.7,6.5,1.6,2.1,13.0,24.9,-2.0,2.4,0.3,0.01,-4.6,-0.4,-5.0,-1.2,Clifford Robinson,1
195,1989-90,24.0,CLE,NBA,SF,55.0,990.0,10.0,0.515,0.0,0.336,9.4,11.9,10.6,8.1,1.2,0.6,15.9,17.1,0.2,0.9,1.1,0.055,-3.4,-0.8,-4.2,-0.6,Winston Bennett,0
196,1989-90,21.0,CLE,NBA,SF,75.0,1339.0,11.9,0.525,0.016,0.36700000000000005,6.9,12.5,9.7,5.7,1.2,1.2,11.7,19.0,0.9,1.3,2.2,0.078,-3.0,-0.6,-3.6,-0.6,Chucky Brown,0
197,1989-90,22.0,ORL,NBA,SF,72.0,1221.0,17.3,0.5539999999999999,0.0,0.488,15.7,15.6,15.6,4.8,0.9,0.8,8.1,19.7,3.0,0.3,3.3,0.129,1.2,-2.5,-1.3,0.2,Michael Ansley,0
198,1989-90,23.0,DEN,NBA,SG,79.0,1326.0,12.3,0.5329999999999999,0.027000000000000003,0.33899999999999997,3.6,8.6,6.0,11.7,1.9,0.6,13.9,20.2,0.5,1.3,1.8,0.066,-2.0,-0.2,-2.3,-0.1,Todd Lichti,0
199,1989-90,22.0,CHI,NBA,PG,81.0,1291.0,11.9,0.53,0.015,0.19899999999999998,1.7,7.6,4.7,20.7,1.8,0.3,16.3,16.9,1.0,0.8,1.7,0.064,-1.7,-1.1,-2.8,-0.3,B.J. Armstrong,0
200,1989-90,22.0,MIA,NBA,PF,63.0,884.0,9.0,0.496,0.004,0.332,11.2,17.7,14.3,3.9,1.3,1.9,18.5,16.8,-0.4,0.9,0.5,0.028999999999999998,-5.1,-0.5,-5.7,-0.8,Terry Davis,0
201,1989-90,20.0,SEA,NBA,PF,81.0,1120.0,15.9,0.531,0.027999999999999997,0.375,14.7,21.8,18.1,3.4,2.1,4.0,17.8,22.4,0.5,1.6,2.1,0.092,-2.2,0.2,-2.0,0.0,Shawn Kemp,0
202,1989-90,22.0,WSB,NBA,PF,61.0,805.0,10.5,0.475,0.003,0.332,8.1,14.5,11.3,8.5,0.7,1.0,12.0,19.5,0.0,0.5,0.5,0.031,-3.0,-1.9,-4.9,-0.6,Tom Hammonds,0
203,1989-90,25.0,ATL,NBA,C,72.0,937.0,11.9,0.53,0.12,0.423,6.2,8.5,7.3,12.3,1.9,1.4,13.4,17.4,1.0,0.4,1.4,0.07400000000000001,-1.3,0.1,-1.2,0.2,Alexander Volkov,0
204,1989-90,23.0,MIA,NBA,PG,43.0,559.0,8.3,0.43,0.09699999999999999,0.115,1.3,9.0,5.0,20.4,1.1,0.2,12.6,18.8,-0.4,0.3,-0.1,-0.008,-3.9,-1.2,-5.1,-0.4,Scott Haffner,0
205,1989-90,22.0,DAL,NBA,PF,55.0,707.0,7.4,0.40700000000000003,0.055999999999999994,0.353,12.7,15.0,13.9,4.3,1.7,0.5,13.9,21.0,-1.0,0.8,-0.2,-0.012,-6.1,-1.4,-7.5,-1.0,Randy White,0
206,1989-90,25.0,PHO,NBA,SG,59.0,729.0,12.2,0.5870000000000001,0.024,0.48200000000000004,7.1,11.3,9.3,6.8,2.3,0.9,13.4,13.5,1.0,1.0,1.9,0.127,-1.2,1.2,0.0,0.4,Kenny Battle,0
207,1989-90,23.0,MIN,NBA,SF,66.0,746.0,15.2,0.5660000000000001,0.004,0.773,10.4,11.7,11.0,9.4,2.3,0.7,19.2,25.0,0.6,0.7,1.3,0.087,-1.1,-0.6,-1.7,0.1,Donald Royal,0
208,1989-90,27.0,UTA,NBA,PG,77.0,850.0,8.6,0.483,0.21600000000000003,0.205,1.8,5.6,3.8,29.4,1.3,0.1,23.8,19.0,-0.6,0.7,0.1,0.004,-2.8,-1.9,-4.6,-0.6,Delaney Rudd,0
209,1989-90,22.0,CLE,NBA,SG,37.0,402.0,5.9,0.38799999999999996,0.18600000000000003,0.385,1.9,7.0,4.5,24.2,2.3,0.6,21.3,25.8,-1.3,0.4,-0.9,-0.109,-6.0,-1.7,-7.7,-0.6,John Morton,0
210,1989-90,23.0,PHO,NBA,PG,67.0,678.0,9.7,0.43,0.07400000000000001,0.273,2.8,6.5,4.8,32.2,2.5,0.1,24.1,19.4,-0.8,0.7,-0.1,-0.006999999999999999,-2.7,-0.4,-3.1,-0.2,Greg Grant,0
211,1989-90,22.0,WSB,NBA,C,42.0,412.0,8.2,0.439,0.012,0.163,11.4,20.1,15.7,5.9,0.9,1.8,14.8,10.7,0.0,0.4,0.4,0.052000000000000005,-4.6,-0.7,-5.3,-0.3,Doug Roth,0
212,1989-90,23.0,POR,NBA,SG,50.0,488.0,15.6,0.531,0.069,0.44799999999999995,6.6,9.9,8.2,13.7,2.7,0.1,13.8,22.7,0.5,0.7,1.2,0.12,0.1,0.9,1.0,0.4,Byron Irvin,0
