,SEASON,AGE,TEAM,LEAGUE,POS,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Name,all_defensive
106,2013-14,20.0,DET,NBA,SG,80.0,1583.0,9.4,0.483,0.402,0.133,2.5,8.6,5.4,5.0,2.4,0.6,5.4,13.9,1.0,0.8,1.8,0.055,-3.0,0.5,-2.6,-0.2,Kentavious Caldwell-Pope,0
107,2013-14,23.0,BRK,NBA,C,70.0,1275.0,19.0,0.67,0.01,0.6459999999999999,9.3,19.6,14.5,8.1,2.0,3.6,16.6,17.1,3.0,1.7,4.7,0.17600000000000002,0.2,0.8,1.0,1.0,Mason Plumlee,0
108,2013-14,23.0,CLE,NBA,SG,72.0,1271.0,10.7,0.534,0.524,0.162,2.5,8.5,5.4,22.1,1.3,0.3,15.9,13.2,1.4,0.7,2.1,0.078,-1.6,-0.2,-1.8,0.1,Matthew Dellavedova,0
109,2013-14,21.0,CHA,NBA,C,82.0,1416.0,13.1,0.498,0.002,0.495,9.4,18.8,14.1,10.4,1.5,2.3,15.0,18.9,0.4,2.2,2.6,0.09,-2.9,0.9,-2.0,0.0,Cody Zeller,0
110,2013-14,24.0,MEM,NBA,SG,71.0,1173.0,12.3,0.506,0.196,0.23199999999999998,2.3,11.5,6.9,26.5,3.0,0.6,22.8,17.5,-0.1,1.6,1.5,0.062,-2.5,1.6,-0.9,0.3,Nick Calathes,0
111,2013-14,22.0,CHI,NBA,SG,77.0,1231.0,8.0,0.489,0.53,0.122,1.8,9.6,5.7,9.1,1.3,0.9,11.1,14.9,-0.1,1.7,1.6,0.063,-3.1,0.5,-2.6,-0.2,Tony Snell,0
112,2013-14,22.0,BOS,NBA,PG,75.0,1132.0,8.8,0.39,0.419,0.17800000000000002,1.9,8.8,5.3,30.8,3.1,0.3,24.2,14.1,-1.0,1.1,0.1,0.005,-3.8,0.5,-3.3,-0.4,Phil Pressey,0
113,2013-14,20.0,OKC,NBA,C,81.0,1197.0,11.2,0.541,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1,Steven Adams,0
114,2013-14,24.0,MIN,NBA,C,60.0,818.0,16.5,0.534,0.004,0.41,13.4,26.9,20.0,7.2,1.8,4.6,16.8,16.8,0.7,1.5,2.2,0.129,-2.0,0.9,-1.1,0.2,Gorgui Dieng,0
115,2013-14,20.0,CLE,NBA,PF,52.0,663.0,6.9,0.425,0.23600000000000002,0.307,8.1,18.4,13.1,4.0,1.6,1.0,15.5,20.3,-1.1,0.7,-0.4,-0.027999999999999997,-6.0,-1.3,-7.4,-0.9,Anthony Bennett,0
116,2013-14,24.0,TOT,NBA,C,31.0,390.0,10.7,0.5,0.0,0.386,10.7,25.8,18.1,1.9,0.9,4.5,15.6,13.1,0.1,0.5,0.6,0.07,-4.5,-0.3,-4.7,-0.3,Dewayne Dedmon,0
117,2013-14,22.0,POR,NBA,SG,38.0,476.0,9.0,0.521,0.449,0.191,1.6,9.2,5.4,8.7,1.5,0.3,15.4,20.9,-0.2,0.3,0.2,0.019,-2.9,-0.6,-3.4,-0.2,CJ McCollum,0
118,2013-14,24.0,MIN,NBA,SF,53.0,655.0,9.6,0.49200000000000005,0.503,0.09,5.7,16.6,11.0,5.0,1.2,0.2,5.2,12.6,0.6,0.6,1.1,0.084,-1.6,-0.4,-2.0,0.0,Robbie Hummel,0
119,2013-14,23.0,NOP,NBA,C,58.0,684.0,15.2,0.59,0.008,0.5660000000000001,8.2,17.4,12.7,5.6,1.1,6.1,11.0,12.0,1.2,0.6,1.8,0.128,-0.5,0.7,0.2,0.4,Jeff Withey,0
120,2013-14,22.0,PHI,NBA,PF,51.0,575.0,7.5,0.47600000000000003,0.078,0.414,6.9,13.9,10.2,7.1,2.0,1.1,18.8,13.7,-0.3,0.4,0.1,0.008,-5.7,-0.6,-6.3,-0.6,Brandon Davies,0
121,2013-14,19.0,PHO,NBA,SG,52.0,533.0,10.3,0.507,0.21600000000000003,0.32899999999999996,5.3,13.0,9.2,5.7,1.9,1.6,18.7,19.4,-0.3,0.5,0.2,0.018000000000000002,-3.1,-0.1,-3.2,-0.2,Archie Goodwin,0
122,2013-14,22.0,OKC,NBA,SG,40.0,399.0,9.0,0.518,0.191,0.147,10.7,15.6,13.3,5.2,2.4,2.0,20.8,10.1,0.2,0.6,0.8,0.099,-3.8,1.4,-2.4,0.0,Andre Roberson,1
123,2013-14,26.0,MIL,NBA,C,48.0,465.0,15.3,0.603,0.0,0.43700000000000006,12.9,13.7,13.3,8.3,0.8,2.3,15.7,17.3,1.0,0.1,1.1,0.11199999999999999,-2.1,-1.6,-3.6,-0.2,Miroslav Raduljica,0
124,2013-14,21.0,UTA,NBA,C,45.0,434.0,12.9,0.507,0.0,0.878,13.1,28.5,20.6,2.4,1.0,7.4,23.8,14.2,-0.2,0.6,0.4,0.045,-3.6,0.9,-2.7,-0.1,Rudy Gobert,1
125,2013-14,25.0,DAL,NBA,PG,31.0,292.0,5.4,0.4,0.233,0.14,2.0,8.6,5.3,30.1,0.7,0.3,25.4,19.0,-0.5,0.1,-0.4,-0.073,-4.9,-2.7,-7.6,-0.4,Gal Mekel,0
126,2013-14,23.0,DET,NBA,SG,24.0,224.0,5.7,0.425,0.439,0.263,0.9,6.2,3.4,21.0,2.0,0.4,22.1,15.6,-0.2,0.1,-0.2,-0.032,-5.3,-1.1,-6.4,-0.2,Peyton Siva,0
127,2013-14,22.0,LAC,NBA,SF,43.0,395.0,6.7,0.46,0.603,0.07400000000000001,3.2,11.7,7.6,4.3,1.1,0.2,9.4,15.4,-0.2,0.3,0.2,0.019,-2.5,-0.9,-3.3,-0.1,Reggie Bullock,0
128,2013-14,20.0,WAS,NBA,SF,37.0,319.0,6.0,0.405,0.231,0.132,7.5,13.3,10.4,4.6,1.3,0.3,12.7,15.6,-0.4,0.3,0.0,-0.006,-4.9,-1.3,-6.2,-0.3,Otto Porter,0
129,2013-14,20.0,PHO,NBA,C,42.0,362.0,7.3,0.469,0.0,0.397,12.1,18.6,15.3,1.6,0.6,3.8,22.1,14.3,-0.2,0.4,0.2,0.024,-5.9,-0.7,-6.6,-0.4,Alex Len,0
130,2013-14,22.0,IND,NBA,SF,28.0,226.0,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,0.0,0.4,0.4,0.08,-3.3,0.9,-2.4,0.0,Solomon Hill,0
131,2013-14,21.0,MIN,NBA,SG,37.0,290.0,13.1,0.505,0.08900000000000001,0.32299999999999995,8.8,11.2,10.0,3.4,1.4,0.3,10.2,23.1,0.1,0.2,0.3,0.053,-2.2,-2.3,-4.5,-0.2,Shabazz Muhammad,0
132,2013-14,24.0,NYK,NBA,PG,51.0,373.0,11.1,0.479,0.09300000000000001,0.302,4.0,10.1,6.9,21.5,2.7,0.2,18.9,22.5,-0.3,0.3,0.0,0.002,-3.7,-0.7,-4.4,-0.2,Toure' Murry,0
133,2013-14,27.0,PHO,NBA,SF,31.0,198.0,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.2,0.1,0.3,0.083,-0.5,-1.3,-1.8,0.0,Dionte Christmas,0
134,2012-13,22.0,POR,NBA,PG,82.0,3167.0,16.4,0.546,0.391,0.249,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,5.1,0.7,5.8,0.08800000000000001,2.1,-1.9,0.3,1.8,Damian Lillard,0
135,2012-13,19.0,WAS,NBA,SG,56.0,1745.0,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,1.0,2.0,3.0,0.08199999999999999,0.0,0.2,0.2,1.0,Bradley Beal,0
136,2012-13,19.0,NOH,NBA,PF,64.0,1846.0,21.7,0.5589999999999999,0.009000000000000001,0.33299999999999996,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1,Anthony Davis,1
137,2012-13,21.0,CLE,NBA,SG,61.0,1756.0,13.7,0.49200000000000005,0.249,0.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,0.026000000000000002,-0.4,-1.8,-2.1,-0.1,Dion Waiters,0
138,2012-13,24.0,DET,NBA,SF,82.0,2293.0,10.0,0.517,0.312,0.193,5.4,11.3,8.3,5.3,1.3,1.3,12.3,15.8,1.1,1.2,2.3,0.048,-2.2,-0.8,-3.0,-0.6,Kyle Singler,0
139,2012-13,23.0,CLE,NBA,C,77.0,2033.0,11.0,0.486,0.006999999999999999,0.281,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,0.8,1.2,2.0,0.048,-3.1,-0.9,-4.0,-1.0,Tyler Zeller,0
140,2012-13,19.0,ORL,NBA,SF,76.0,1974.0,12.5,0.504,0.207,0.22699999999999998,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,0.7,1.7,2.4,0.059000000000000004,-1.6,0.3,-1.3,0.4,Maurice Harkless,0
141,2012-13,19.0,CHA,NBA,SF,78.0,2025.0,14.0,0.506,0.015,0.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,1.1,1.0,2.1,0.051,-1.6,-0.9,-2.6,-0.3,Michael Kidd-Gilchrist,0
142,2012-13,20.0,GSW,NBA,SF,81.0,2058.0,11.0,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,0.065,-1.6,-0.1,-1.7,0.1,Harrison Barnes,0
143,2012-13,24.0,MIN,NBA,SG,77.0,1840.0,11.0,0.474,0.45399999999999996,0.23600000000000002,2.5,8.6,5.4,25.2,1.5,1.1,17.3,20.6,-0.6,1.4,0.8,0.02,-1.1,-0.6,-1.7,0.1,Alexey Shved,0
144,2012-13,20.0,NOH,NBA,SG,61.0,1418.0,5.9,0.431,0.221,0.27699999999999997,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5,Austin Rivers,0
145,2012-13,19.0,DET,NBA,C,60.0,1243.0,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.172,1.0,1.5,2.5,1.4,Andre Drummond,0
146,2012-13,20.0,BOS,NBA,PF,45.0,892.0,13.5,0.534,0.022000000000000002,0.28,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,0.146,-2.3,0.4,-1.9,0.0,Jared Sullinger,0
147,1982-83,23.0,HOU,NBA,SG,44.0,774.0,7.9,0.43799999999999994,0.006,0.28800000000000003,3.3,7.8,5.4,18.6,2.4,1.1,25.0,12.4,-0.6,0.5,-0.2,-0.011000000000000001,-3.9,0.8,-3.1,-0.2,Jeff Taylor,0
148,2012-13,20.0,POR,NBA,C,69.0,1206.0,12.1,0.596,0.025,0.321,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,1.8,0.7,2.4,0.09699999999999999,-2.7,-0.6,-3.3,-0.4,Meyers Leonard,0
149,2012-13,24.0,HOU,NBA,PG,41.0,713.0,15.4,0.551,0.508,0.217,7.2,10.1,8.7,24.2,2.6,2.2,17.5,15.4,1.4,0.8,2.2,0.14800000000000002,1.7,2.1,3.8,1.0,Patrick Beverley,1
150,2012-13,22.0,DAL,NBA,SF,78.0,1353.0,10.2,0.491,0.523,0.19899999999999998,2.9,12.3,7.7,10.0,2.4,1.0,10.9,15.1,0.2,1.3,1.5,0.055,-1.9,0.9,-1.0,0.3,Jae Crowder,0
151,2012-13,27.0,NOH,NBA,PG,78.0,1324.0,14.6,0.509,0.299,0.151,1.5,7.3,4.4,28.2,1.5,0.2,11.5,21.6,2.0,0.2,2.2,0.078,0.8,-1.4,-0.6,0.5,Brian Roberts,0
152,2012-13,21.0,TOR,NBA,SG,73.0,1239.0,10.4,0.491,0.429,0.092,3.3,10.6,6.9,7.2,1.8,0.9,9.2,19.6,0.0,0.8,0.9,0.034,-1.7,-0.7,-2.5,-0.1,Terrence Ross,0
153,2012-13,23.0,ORL,NBA,PF,75.0,1249.0,15.1,0.557,0.0,0.193,6.2,17.1,11.7,6.1,1.0,2.0,13.0,22.1,0.9,0.8,1.7,0.065,-1.8,-0.9,-2.7,-0.2,Andrew Nicholson,0
154,2012-13,24.0,POR,NBA,SF,49.0,812.0,7.0,0.462,0.46,0.159,4.4,12.8,8.5,7.9,1.7,1.1,17.5,13.9,-0.6,0.5,-0.1,-0.005,-3.6,0.0,-3.7,-0.3,Victor Claver,0
155,2012-13,35.0,NYK,NBA,PG,78.0,1263.0,13.0,0.595,0.609,0.114,3.7,9.8,6.6,27.5,2.9,0.1,27.1,11.7,2.0,1.3,3.2,0.12300000000000001,-0.8,0.9,0.1,0.7,Pablo Prigioni,0
156,2012-13,28.0,NYK,NBA,PF,56.0,862.0,16.8,0.583,0.368,0.218,4.5,11.9,8.1,5.7,1.0,1.2,10.7,25.3,1.5,0.6,2.1,0.11699999999999999,1.1,-1.6,-0.5,0.3,Chris Copeland,0
157,2012-13,21.0,TOT,NBA,PF,70.0,1056.0,10.9,0.451,0.003,0.34,13.0,21.3,17.1,6.7,2.0,1.9,19.3,19.1,-0.9,0.9,-0.1,-0.002,-3.8,-1.5,-5.3,-0.9,Thomas Robinson,0
158,2012-13,21.0,ATL,NBA,SG,61.0,902.0,13.0,0.5760000000000001,0.469,0.23800000000000002,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,1.1,0.6,1.7,0.091,0.4,-1.2,-0.8,0.3,John Jenkins,0
159,2012-13,21.0,PHO,NBA,PG,48.0,702.0,7.8,0.455,0.483,0.09300000000000001,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,-0.4,0.2,-0.2,-0.012,-3.5,-1.7,-5.2,-0.6,Kendall Marshall,0
160,2012-13,23.0,GSW,NBA,C,78.0,1120.0,9.3,0.467,0.0,0.479,14.3,16.4,15.4,2.7,1.0,5.2,23.5,10.7,0.0,1.5,1.5,0.066,-4.0,0.7,-3.4,-0.4,Festus Ezeli,0
161,2012-13,22.0,GSW,NBA,SF,79.0,1061.0,7.1,0.40399999999999997,0.261,0.214,6.2,20.3,13.5,7.0,2.0,1.8,15.4,14.0,-0.9,1.6,0.6,0.027999999999999997,-5.0,1.4,-3.6,-0.4,Draymond Green,1
162,2012-13,22.0,NOH,NBA,SF,52.0,694.0,6.3,0.529,0.519,0.07400000000000001,1.3,12.2,6.7,9.3,1.3,1.4,17.1,9.0,0.2,0.3,0.5,0.034,-3.6,0.9,-2.7,-0.1,Darius Miller,0
163,2012-13,22.0,MIL,NBA,PF,63.0,827.0,18.2,0.49700000000000005,0.009000000000000001,0.313,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,0.6,1.2,1.9,0.109,-0.7,-1.0,-1.7,0.1,John Henson,0
164,2012-13,25.0,SAS,NBA,SG,72.0,920.0,11.1,0.53,0.34,0.183,3.1,13.7,8.7,21.6,2.3,0.5,23.7,17.1,0.0,1.4,1.3,0.07,-2.4,1.2,-1.2,0.2,Nando De Colo,0
165,2012-13,22.0,ORL,NBA,SF,63.0,803.0,8.4,0.485,0.161,0.23399999999999999,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.006999999999999999,-3.8,-0.8,-4.5,-0.5,DeQuan Jones,0
166,2012-13,21.0,TOT,NBA,SG,47.0,577.0,4.8,0.433,0.22699999999999998,0.209,1.5,7.4,4.4,8.2,1.2,0.0,12.7,15.7,-0.6,0.2,-0.4,-0.032,-5.6,-1.6,-7.3,-0.8,Doron Lamb,0
167,2012-13,22.0,POR,NBA,SG,73.0,894.0,9.1,0.43700000000000006,0.21,0.21,4.6,14.3,9.4,10.4,2.0,0.8,15.1,20.4,-1.1,0.6,-0.5,-0.027999999999999997,-4.0,-0.6,-4.6,-0.6,Will Barton,0
168,2012-13,23.0,IND,NBA,SG,51.0,619.0,11.4,0.523,0.522,0.17800000000000002,3.7,15.9,9.9,12.5,0.9,1.1,13.0,16.4,0.5,1.0,1.5,0.115,-0.5,0.7,0.2,0.3,Orlando Johnson,0
169,2012-13,22.0,PHI,NBA,PF,47.0,542.0,16.7,0.595,0.0,0.209,15.4,14.8,15.1,2.9,1.7,1.4,11.5,14.1,1.1,0.6,1.7,0.149,0.0,-1.2,-1.2,0.1,Arnett Moultrie,0
170,2012-13,20.0,DEN,NBA,SG,38.0,428.0,13.8,0.597,0.355,0.257,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,0.7,0.3,1.0,0.115,-1.3,0.0,-1.4,0.1,Evan Fournier,0
171,2012-13,22.0,ORL,NBA,C,57.0,638.0,15.8,0.535,0.005,0.228,11.5,25.5,18.5,13.1,0.9,3.1,14.6,18.1,0.7,0.7,1.4,0.107,-1.9,0.3,-1.6,0.1,Kyle O'Quinn,0
172,2012-13,27.0,DAL,NBA,C,46.0,457.0,14.7,0.541,0.019,0.39799999999999996,12.9,18.9,16.0,1.9,1.3,6.5,12.9,13.9,0.5,0.7,1.2,0.125,-2.4,0.7,-1.6,0.0,Bernard James,0
173,2012-13,24.0,DET,NBA,SG,41.0,407.0,7.9,0.47700000000000004,0.446,0.259,2.2,8.4,5.2,9.8,2.1,0.6,13.2,16.1,0.0,0.2,0.2,0.021,-4.0,-0.2,-4.2,-0.2,Kim English,0
174,2012-13,24.0,ATL,NBA,PF,40.0,376.0,16.3,0.5329999999999999,0.006999999999999999,0.381,12.1,21.3,16.7,5.4,0.6,0.4,10.9,23.7,0.5,0.4,0.9,0.11,-0.9,-2.6,-3.5,-0.1,Mike Scott,0
175,2012-13,25.0,POR,NBA,PF,51.0,477.0,9.3,0.435,0.0,0.19,9.6,19.5,14.5,4.3,1.4,1.7,11.0,16.6,-0.2,0.4,0.2,0.022000000000000002,-4.7,-0.7,-5.4,-0.4,Joel Freeland,0
176,2012-13,19.0,CHI,NBA,PG,48.0,392.0,6.0,0.41200000000000003,0.204,0.142,0.9,12.1,6.4,25.6,1.2,1.3,22.6,18.2,-0.7,0.4,-0.3,-0.031,-5.5,0.0,-5.6,-0.4,Marquis Teague,0
177,2012-13,19.0,MEM,NBA,SG,35.0,272.0,9.3,0.461,0.18600000000000003,0.337,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,-0.2,0.3,0.1,0.017,-3.5,-0.2,-3.8,-0.1,Tony Wroten,0
178,2012-13,21.0,TOT,NBA,PG,27.0,202.0,5.0,0.39399999999999996,0.35200000000000004,0.21600000000000003,0.5,3.5,2.0,20.7,1.6,0.0,13.5,25.4,-0.4,0.1,-0.3,-0.079,-7.0,-3.0,-9.9,-0.4,Maalik Wayns,0
179,2012-13,21.0,OKC,NBA,SF,38.0,280.0,7.8,0.41700000000000004,0.02,0.152,5.3,19.1,12.7,5.5,0.9,1.6,12.4,19.6,-0.4,0.4,0.0,-0.003,-5.8,-1.5,-7.3,-0.4,Perry Jones III,0
180,2012-13,20.0,OKC,NBA,SF,23.0,147.0,11.2,0.479,0.441,0.20600000000000002,4.2,9.4,7.0,5.4,0.7,1.0,7.5,24.8,0.1,0.1,0.2,0.057999999999999996,-2.7,-2.7,-5.4,-0.1,Jeremy Lamb,0
181,2011-12,21.0,MIN,NBA,PG,41.0,1404.0,14.6,0.47600000000000003,0.242,0.40399999999999997,1.6,11.9,6.7,37.4,3.3,0.4,22.2,18.7,0.5,1.5,2.0,0.07,-0.4,1.4,1.0,1.1,Ricky Rubio,0
182,2011-12,20.0,DET,NBA,PG,66.0,2129.0,11.7,0.511,0.359,0.17800000000000002,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,0.3,1.0,1.3,0.028999999999999998,-0.9,-1.7,-2.6,-0.3,Brandon Knight,0
183,2011-12,19.0,CLE,NBA,PG,51.0,1558.0,21.4,0.5660000000000001,0.245,0.262,3.1,11.2,7.0,36.5,1.8,1.0,16.1,28.7,3.4,0.6,4.1,0.125,4.6,-0.5,4.1,2.4,Kyrie Irving,0
184,2011-12,23.0,NJN,NBA,SG,56.0,1648.0,12.9,0.502,0.23399999999999999,0.231,4.8,9.4,7.0,14.6,1.7,0.7,14.3,22.9,0.5,0.3,0.8,0.022000000000000002,-0.7,-1.7,-2.4,-0.2,MarShon Brooks,0
185,2011-12,21.0,NYK,NBA,PG,59.0,1705.0,10.8,0.484,0.294,0.204,2.8,9.9,6.3,15.6,3.1,0.4,16.0,18.2,-0.1,2.5,2.4,0.068,-3.0,1.6,-1.4,0.2,Iman Shumpert,0
186,2011-12,23.0,HOU,NBA,SF,63.0,1804.0,13.3,0.513,0.324,0.142,5.7,13.6,9.6,11.7,2.1,1.2,12.2,16.7,1.6,1.8,3.4,0.09,0.1,0.7,0.8,1.3,Chandler Parsons,0
187,2011-12,21.0,CHA,NBA,PG,66.0,1792.0,14.9,0.46399999999999997,0.295,0.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,-0.2,0.5,0.3,0.009000000000000001,0.7,-1.4,-0.8,0.6,Kemba Walker,0
188,2011-12,22.0,SAC,NBA,PG,65.0,1656.0,17.6,0.574,0.384,0.324,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,4.2,0.0,4.3,0.124,2.4,-1.6,0.8,1.2,Isaiah Thomas,0
189,2011-12,21.0,GSW,NBA,SG,66.0,1608.0,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1.0,12.0,24.7,1.4,0.3,1.7,0.05,0.3,-1.7,-1.4,0.2,Klay Thompson,1
190,2011-12,20.0,SAS,NBA,SF,64.0,1534.0,16.6,0.573,0.27,0.218,7.9,16.4,12.2,6.6,2.9,1.1,9.0,14.5,3.1,2.4,5.5,0.171,1.6,1.8,3.4,2.1,Kawhi Leonard,1
191,2011-12,20.0,CLE,NBA,PF,60.0,1424.0,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,0.038,-2.4,-2.3,-4.7,-1.0,Tristan Thompson,0
192,2011-12,19.0,CHA,NBA,C,63.0,1455.0,10.6,0.48,0.0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.019,-4.5,-0.2,-4.6,-1.0,Bismack Biyombo,0
193,2011-12,22.0,DEN,NBA,PF,46.0,1037.0,21.9,0.618,0.0,0.531,16.5,22.9,19.8,5.5,1.7,3.6,12.4,18.7,3.2,1.3,4.6,0.212,2.4,-0.2,2.2,1.1,Kenneth Faried,0
194,2011-12,22.0,WAS,NBA,SF,66.0,1431.0,8.3,0.462,0.40700000000000003,0.141,3.4,15.1,9.2,5.0,2.5,1.6,10.3,11.5,0.1,1.5,1.5,0.052000000000000005,-3.5,1.2,-2.2,-0.1,Chris Singleton,0
195,2011-12,20.0,MIN,NBA,PF,66.0,1418.0,12.9,0.499,0.27699999999999997,0.392,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,0.6,1.2,1.8,0.059000000000000004,-1.4,-0.7,-2.1,0.0,Derrick Williams,0
196,2011-12,24.0,TOT,NBA,PG,33.0,669.0,8.9,,,,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,-0.4,0.1,-0.3,-0.024,-3.3,-2.1,-5.3,-0.6,Donald Sloan,0
197,2011-12,22.0,PHO,NBA,PF,63.0,1227.0,12.1,0.484,0.284,0.243,6.4,19.1,12.8,8.2,1.7,2.5,12.7,20.4,0.1,1.4,1.5,0.059000000000000004,-2.6,0.5,-2.1,0.0,Markieff Morris,0
198,2011-12,23.0,MIA,NBA,PG,65.0,1260.0,7.9,0.452,0.16899999999999998,0.18899999999999997,2.1,6.4,4.3,17.0,1.8,0.1,17.7,21.8,-1.4,1.4,0.0,0.0,-4.9,-1.4,-6.3,-1.4,Norris Cole,0
199,2011-12,22.0,SAC,NBA,PG,61.0,1135.0,10.8,0.495,0.484,0.10800000000000001,1.6,5.7,3.5,15.1,1.3,0.2,12.5,20.4,0.5,-0.2,0.3,0.012,-0.9,-2.5,-3.4,-0.4,Jimmer Fredette,0
200,2011-12,22.0,GSW,NBA,PG,51.0,893.0,12.4,0.48200000000000004,0.069,0.134,1.0,7.6,4.3,29.9,1.9,0.5,16.3,19.0,0.4,0.1,0.5,0.027999999999999997,-2.7,-1.5,-4.2,-0.5,Charles Jenkins,0
201,2011-12,27.0,ATL,NBA,PF,56.0,934.0,14.3,0.5579999999999999,0.022000000000000002,0.364,8.2,20.1,14.2,5.7,2.4,1.5,17.8,19.5,0.5,1.7,2.2,0.113,-2.8,0.6,-2.2,0.0,Ivan Johnson,0
202,2011-12,20.0,UTA,NBA,SG,59.0,939.0,14.0,0.506,0.126,0.401,6.9,9.3,8.1,9.5,1.5,0.4,10.8,22.5,1.1,0.4,1.5,0.076,-0.6,-1.4,-2.0,0.0,Alec Burks,0
203,2011-12,22.0,PHI,NBA,PF,41.0,624.0,12.7,0.488,0.0,0.084,8.3,22.2,15.2,8.4,1.1,2.2,10.4,14.5,0.4,1.2,1.6,0.124,-2.8,1.0,-1.7,0.0,Lavoy Allen,0
204,2011-12,23.0,NOH,NBA,PF,42.0,630.0,10.1,0.541,0.008,0.49200000000000005,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,0.7,0.4,1.2,0.08800000000000001,-3.3,-1.0,-4.3,-0.4,Lance Thomas,0
205,2011-12,21.0,NJN,NBA,C,43.0,635.0,14.5,0.544,0.0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,1.0,0.4,1.3,0.10099999999999999,-0.9,-1.2,-2.1,0.0,Jordan Williams,0
206,2011-12,22.0,NYK,NBA,PF,37.0,540.0,13.7,0.505,0.396,0.174,10.0,21.0,15.4,3.3,2.2,3.0,11.1,15.0,0.4,1.0,1.4,0.127,-0.5,0.6,0.1,0.3,Josh Harrellson,0
207,2011-12,26.0,BOS,NBA,C,55.0,766.0,13.6,0.579,0.0,0.33899999999999997,7.7,19.0,13.6,5.6,2.6,8.5,19.2,10.8,0.6,2.2,2.7,0.17,-4.0,5.5,1.4,0.7,Greg Stiemsma,0
208,2011-12,20.0,GSW,NBA,C,42.0,568.0,10.4,,,,10.8,17.1,14.0,4.5,1.5,2.7,,21.8,-0.5,0.4,-0.2,-0.013999999999999999,-5.5,-2.3,-7.8,-0.8,Jeremy Tyler,0
209,2011-12,19.0,UTA,NBA,C,66.0,874.0,14.5,0.539,0.004,0.445,13.9,22.7,18.3,1.4,1.1,2.1,16.1,17.3,0.9,0.8,1.7,0.095,-1.2,-1.7,-3.0,-0.2,Enes Kanter,0
210,2011-12,21.0,MIN,NBA,SG,19.0,243.0,9.3,0.466,0.16899999999999998,0.28800000000000003,4.1,7.8,5.9,19.8,1.7,1.2,20.4,15.3,0.0,0.1,0.1,0.024,-3.5,-0.3,-3.8,-0.1,Malcolm Lee,0
211,2011-12,23.0,POR,NBA,PG,44.0,541.0,7.8,0.434,0.25,0.156,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,-0.6,0.3,-0.3,-0.028999999999999998,-4.2,-1.3,-5.5,-0.5,Nolan Smith,0
212,2011-12,21.0,WAS,NBA,PG,64.0,779.0,11.9,0.46799999999999997,0.191,0.268,1.7,11.7,6.7,26.0,1.9,0.2,16.3,16.9,0.2,0.5,0.7,0.042,-2.0,-0.7,-2.6,-0.1,Shelvin Mack,0
213,2011-12,22.0,MIL,NBA,PF,46.0,555.0,15.3,0.536,0.047,0.147,8.7,15.3,11.9,7.3,1.3,2.3,8.1,17.6,0.9,0.5,1.4,0.122,-0.3,0.0,-0.3,0.2,Jon Leuer,0
